ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,SJMN91-06080232,NAIVE.TXT,0.27619,0.25893,0.26728,1
ROUGE-1,AP890116-0148,NAIVE.TXT,0.37255,0.2695,0.31276,1
ROUGE-1,WSJ920214-0040,NAIVE.TXT,0.48039,0.23786,0.31818,1
ROUGE-1,SJMN91-06324032,NAIVE.TXT,0.41441,0.30065,0.34848,1
ROUGE-1,SJMN91-06170171,NAIVE.TXT,0.2243,0.19512,0.2087,1
ROUGE-1,WSJ910517-0205,NAIVE.TXT,0.13084,0.42424,0.2,1
ROUGE-1,FT921-12198,NAIVE.TXT,0.55238,0.34524,0.42491,1
ROUGE-1,WSJ870611-0085,NAIVE.TXT,?,?,0,0
ROUGE-1,SJMN91-06290185,NAIVE.TXT,0.54545,0.35928,0.43321,1
ROUGE-1,WSJ900426-0110,NAIVE.TXT,0.25664,0.39189,0.31016,1
ROUGE-1,AP900911-0198,NAIVE.TXT,0.43396,0.31081,0.3622,1
ROUGE-1,WSJ870612-0139,NAIVE.TXT,0.47273,0.38235,0.42276,1
ROUGE-1,AP891005-0216,NAIVE.TXT,0.42,0.40777,0.41379,1
ROUGE-1,WSJ900809-0022,NAIVE.TXT,0.17431,0.34545,0.23171,1
ROUGE-1,WSJ910702-0078,NAIVE.TXT,0.25664,0.40278,0.31351,1
ROUGE-1,AP900712-0206,NAIVE.TXT,0.30476,0.24615,0.27234,1
ROUGE-1,WSJ870608-0066,NAIVE.TXT,0.14286,0.26415,0.18543,1
ROUGE-1,SJMN91-06267062,NAIVE.TXT,0.33333,0.23944,0.27869,1
ROUGE-1,AP880728-0192,NAIVE.TXT,0.56122,0.32934,0.41509,1
ROUGE-1,AP890308-0099,NAIVE.TXT,0.29565,0.2931,0.29437,1
ROUGE-1,WSJ870702-0104,NAIVE.TXT,0.45192,0.31973,0.3745,1
ROUGE-1,FT924-4821,NAIVE.TXT,0.73832,0.37799,0.5,1
ROUGE-1,AP881027-0166,NAIVE.TXT,0.47573,0.30061,0.36842,1
ROUGE-1,AP891101-0150,NAIVE.TXT,0.5,0.47573,0.48756,1
ROUGE-1,WSJ900530-0112,NAIVE.TXT,0.34483,0.27972,0.30888,1
ROUGE-1,AP900530-0042,NAIVE.TXT,0.67647,0.42593,0.52273,1
ROUGE-1,SJMN91-06165101,NAIVE.TXT,0.26415,0.29787,0.28,1
ROUGE-1,AP890909-0143,NAIVE.TXT,0.37615,0.28276,0.32283,1
ROUGE-1,AP900111-0061,NAIVE.TXT,0.78333,0.57669,0.66431,1
ROUGE-1,SJMN91-06162192,NAIVE.TXT,0.39796,0.29323,0.33766,1
ROUGE-1,WSJ870730-0117,NAIVE.TXT,0.61905,0.48148,0.54167,1
ROUGE-1,AP890406-0238,NAIVE.TXT,0.25439,0.38667,0.30688,1
ROUGE-1,AP890324-0005,NAIVE.TXT,0.70093,0.54745,0.61475,1
ROUGE-1,AP890405-0266,NAIVE.TXT,0.26126,0.25893,0.26009,1
ROUGE-1,AP900721-0110,NAIVE.TXT,0.42149,0.44737,0.43404,1
ROUGE-1,AP891222-0128,NAIVE.TXT,0.14423,0.19737,0.16667,1
ROUGE-1,AP881109-0149,NAIVE.TXT,0.875,0.65772,0.75096,1
ROUGE-1,AP900529-0076,NAIVE.TXT,0.30476,0.28829,0.2963,1
ROUGE-1,AP900719-0204,NAIVE.TXT,0.28431,0.23577,0.25778,1
