ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,SJMN91-06339224,NAIVE.TXT,0.72381,0.24437,0.36538,1
ROUGE-1,AP880316-0061,NAIVE.TXT,0.47222,0.80952,0.59649,1
ROUGE-1,AP891206-0152,NAIVE.TXT,0.58879,0.34426,0.43448,1
ROUGE-1,AP890313-0102,NAIVE.TXT,0.44762,0.47475,0.46078,1
ROUGE-1,AP890610-0046,NAIVE.TXT,0.48214,0.25962,0.3375,1
ROUGE-1,WSJ910225-0066,NAIVE.TXT,0.27885,0.27103,0.27488,1
ROUGE-1,WSJ910412-0119,NAIVE.TXT,0.22857,0.25263,0.24,1
ROUGE-1,SJMN91-06081004,NAIVE.TXT,0.6,0.37725,0.46324,1
ROUGE-1,SJMN91-06067075,NAIVE.TXT,0.21818,0.27273,0.24242,1
ROUGE-1,SJMN91-06288193,NAIVE.TXT,0.40741,0.2716,0.32593,1
ROUGE-1,FT921-280,NAIVE.TXT,0.40909,0.29801,0.34483,1
ROUGE-1,WSJ870603-0003,NAIVE.TXT,0.21429,0.18605,0.19917,1
ROUGE-1,FT921-6336,NAIVE.TXT,0.57426,0.29744,0.39189,1
ROUGE-1,AP900816-0166,NAIVE.TXT,0.35,0.28689,0.31532,1
ROUGE-1,FT931-10514,NAIVE.TXT,?,?,0,0
ROUGE-1,WSJ910910-0071,NAIVE.TXT,0.56311,0.31016,0.4,1
ROUGE-1,AP900525-0079,NAIVE.TXT,0.65,0.36723,0.46931,1
ROUGE-1,AP900419-0001,NAIVE.TXT,0.50926,0.43651,0.47009,1
ROUGE-1,WSJ880520-0126,NAIVE.TXT,0.36735,0.41379,0.38919,1
ROUGE-1,WSJ901231-0134,NAIVE.TXT,0.29565,0.20359,0.24113,1
ROUGE-1,AP900808-0232,NAIVE.TXT,0.3619,0.21965,0.27338,1
ROUGE-1,SJMN91-06066074,NAIVE.TXT,0.47115,0.28824,0.35766,1
ROUGE-1,WSJ910517-0117,NAIVE.TXT,0.36792,0.28467,0.32099,1
ROUGE-1,AP900520-0031,NAIVE.TXT,0.44211,0.26582,0.33202,1
ROUGE-1,WSJ900420-0022,NAIVE.TXT,0.38776,0.42222,0.40426,1
ROUGE-1,WSJ900813-0157,NAIVE.TXT,0.37383,0.63492,0.47059,1
ROUGE-1,AP880811-0019,NAIVE.TXT,0.56436,0.32571,0.41304,1
ROUGE-1,SJMN91-06106024,NAIVE.TXT,0.37736,0.32258,0.34783,1
ROUGE-1,SJMN91-06254192,NAIVE.TXT,0.38095,0.28571,0.32653,1
ROUGE-1,SJMN91-06163120,NAIVE.TXT,0.65138,0.38378,0.48299,1
ROUGE-1,SJMN91-06164210,NAIVE.TXT,0.42718,0.34109,0.37931,1
ROUGE-1,FT924-12193,NAIVE.TXT,0.60577,0.27511,0.37838,1
ROUGE-1,SJMN91-06183053,NAIVE.TXT,0.4537,0.3245,0.37838,1
ROUGE-1,SJMN91-06172056,NAIVE.TXT,0.6,0.34286,0.43636,1
ROUGE-1,AP900531-0106,NAIVE.TXT,0.72816,0.39062,0.50847,1
ROUGE-1,SJMN91-06067177,NAIVE.TXT,0.24528,0.33766,0.28415,1
ROUGE-1,FT934-5781,NAIVE.TXT,0.42202,0.19008,0.26211,1
ROUGE-1,SJMN91-06041121,NAIVE.TXT,0.53636,0.29064,0.377,1
