ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,SJMN91-06081004,COSINE.TXT,0.38095,0.32258,0.34934,1
ROUGE-1,SJMN91-06067075,COSINE.TXT,0.42727,0.35606,0.38843,1
ROUGE-1,SJMN91-06288193,COSINE.TXT,0.43519,0.26404,0.32867,1
ROUGE-1,FT921-280,COSINE.TXT,0.30909,0.31481,0.31193,1
ROUGE-1,WSJ870603-0003,COSINE.TXT,0.07143,0.44444,0.12308,1
ROUGE-1,AP900816-0166,COSINE.TXT,0.31,0.22464,0.2605,1
ROUGE-1,FT931-10514,COSINE.TXT,?,?,0,0
ROUGE-1,WSJ910910-0071,COSINE.TXT,0.31068,0.34783,0.32821,1
ROUGE-1,AP900525-0079,COSINE.TXT,0.58,0.41429,0.48333,1
ROUGE-1,AP900419-0001,COSINE.TXT,0.42593,0.4,0.41256,1
ROUGE-1,WSJ901231-0134,COSINE.TXT,0.31304,0.33333,0.32287,1
ROUGE-1,AP900808-0232,COSINE.TXT,0.37143,0.40206,0.38614,1
ROUGE-1,SJMN91-06066074,COSINE.TXT,0.375,0.37864,0.37681,1
ROUGE-1,WSJ910517-0117,COSINE.TXT,0.33962,0.31579,0.32727,1
ROUGE-1,AP900520-0031,COSINE.TXT,0.50526,0.51064,0.50794,1
ROUGE-1,WSJ900420-0022,COSINE.TXT,0.20408,0.37037,0.26316,1
ROUGE-1,WSJ900813-0157,COSINE.TXT,0.36449,0.24074,0.28996,1
ROUGE-1,AP880811-0019,COSINE.TXT,0.31683,0.29358,0.30476,1
ROUGE-1,SJMN91-06106024,COSINE.TXT,0.32075,0.35417,0.33663,1
ROUGE-1,SJMN91-06254192,COSINE.TXT,0.41905,0.32353,0.36515,1
ROUGE-1,SJMN91-06163120,COSINE.TXT,0.45872,0.32468,0.38023,1
ROUGE-1,SJMN91-06164210,COSINE.TXT,0.28155,0.35366,0.31351,1
ROUGE-1,FT924-12193,COSINE.TXT,0.61538,0.39024,0.47761,1
